"","cod","year","munic","dep","pop","region","irca","Municipio","income","ingpercap"
"7972","66682",2012,"Santa Rosa De Cabal","Risaralda",71601,"Eje cafetero",24.153225,"SANTA ROSA DE CABAL",29971.955,0.418596877138587
"7973","66682",2013,"Santa Rosa De Cabal","Risaralda",71810,"Eje cafetero",23.282028,"SANTA ROSA DE CABAL",39463.287581,0.549551421542961
"7974","66682",2014,"Santa Rosa De Cabal","Risaralda",72025,"Eje cafetero",15.716911,"SANTA ROSA DE CABAL",44205.708895,0.613755069698022
"7975","66682",2015,"Santa Rosa De Cabal","Risaralda",72230,"Eje cafetero",14.192727,"SANTA ROSA DE CABAL",48541.7109375,0.672043623667451
"7976","66682",2016,"Santa Rosa De Cabal","Risaralda",72434,"Eje cafetero",12.587682,"SANTA ROSA DE CABAL",53277.094652,0.735526060303173
"7977","66687",2007,"Santuario","Risaralda",15469,"Eje cafetero",58.701666,"SANTUARIO",4614.312,0.298294136660418
"7978","66687",2008,"Santuario","Risaralda",15496,"Eje cafetero",27.006555,"SANTUARIO",5680.878,0.36660286525555
"7979","66687",2009,"Santuario","Risaralda",15530,"Eje cafetero",47.985166,"SANTUARIO",6513.167,0.419392594977463
"7980","66687",2010,"Santuario","Risaralda",15557,"Eje cafetero",44.423375,"SANTUARIO",6089.865,0.391454972038311
"7981","66687",2011,"Santuario","Risaralda",15588,"Eje cafetero",35.724843,"SANTUARIO",5996.637,0.384695727482679
"7982","66687",2012,"Santuario","Risaralda",15610,"Eje cafetero",22.5574,"SANTUARIO",7673.921,0.491602882767457
"7983","66687",2013,"Santuario","Risaralda",15651,"Eje cafetero",30.782807,"SANTUARIO",11400.726,0.72843434924286
"7984","66687",2014,"Santuario","Risaralda",15684,"Eje cafetero",21.331481,"SANTUARIO",11609.865,0.74023622800306
"7985","66687",2015,"Santuario","Risaralda",15721,"Eje cafetero",13.461276,"SANTUARIO",12424.802734375,0.790331577786082
"7986","66687",2016,"Santuario","Risaralda",15751,"Eje cafetero",32.703125,"SANTUARIO",11691.855,0.74229287029395
"7987","68001",2007,"Bucaramanga","Santander",519920,"Centro oriente",6.119,"BUCARAMANGA",284841.081,0.547855595091553
"7988","68001",2008,"Bucaramanga","Santander",521435,"Centro oriente",0,"BUCARAMANGA",338330.206,0.648844450410885
"7989","68001",2009,"Bucaramanga","Santander",522806,"Centro oriente",13.215,"BUCARAMANGA",403987.081,0.772728470981588
"7990","68001",2010,"Bucaramanga","Santander",524030,"Centro oriente",0,"BUCARAMANGA",394170.427,0.752190574967082
"7991","68001",2011,"Bucaramanga","Santander",525119,"Centro oriente",14.142857,"BUCARAMANGA",438695.895,0.835421866281738
"7992","68001",2012,"Bucaramanga","Santander",526056,"Centro oriente",6.06,"BUCARAMANGA",446543.848,0.848852304697599
"7993","68001",2013,"Bucaramanga","Santander",526827,"Centro oriente",0.63434,"BUCARAMANGA",556934.009,1.0571478094327
"7994","68001",2014,"Bucaramanga","Santander",527451,"Centro oriente",1.182577,"BUCARAMANGA",695591.95,1.31878022792639
"7995","68001",2015,"Bucaramanga","Santander",527913,"Centro oriente",2.71315,"BUCARAMANGA",707496.375,1.34017608014957
"7996","68001",2016,"Bucaramanga","Santander",528269,"Centro oriente",0.540312,"BUCARAMANGA",686352.146,1.29924744022458
"7997","68013",2007,"Aguada","Santander",2059,"Centro oriente",11.953333,"AGUADA",2739.709184,1.33060183778533
"7998","68013",2008,"Aguada","Santander",2034,"Centro oriente",46.935714,"AGUADA",2534.447,1.24604080629302
"7999","68013",2009,"Aguada","Santander",2009,"Centro oriente",32.52,"AGUADA",3408.376,1.69655350920856
"8000","68013",2010,"Aguada","Santander",1984,"Centro oriente",31.105,"AGUADA",7664.63101,3.86322127520161
"8001","68013",2011,"Aguada","Santander",1948,"Centro oriente",39.156,"AGUADA",5032.868,2.58360780287474
"8002","68013",2012,"Aguada","Santander",1927,"Centro oriente",22.19,"AGUADA",3359.81,1.74354436948625
"8003","68013",2013,"Aguada","Santander",1905,"Centro oriente",22.844,"AGUADA",3951.539,2.07429868766404
"8004","68013",2014,"Aguada","Santander",1875,"Centro oriente",31.645,"AGUADA",3977.26,2.12120533333333
"8005","68013",2015,"Aguada","Santander",1855,"Centro oriente",9.874444,"AGUADA",5866.287109375,3.16241892688679
"8006","68013",2016,"Aguada","Santander",1829,"Centro oriente",16.06,"AGUADA",3842.359,2.1007977036632
"8007","68020",2007,"Albania","Santander",4589,"Centro oriente",0,"ALBANIA",2583.561,0.562989976029636
"8008","68020",2008,"Albania","Santander",4639,"Centro oriente",57.981428,"ALBANIA",3049.751,0.657415606811813
"8009","68020",2009,"Albania","Santander",4704,"Centro oriente",24.405,"ALBANIA",3363.916,0.715118197278912
"8010","68020",2010,"Albania","Santander",4773,"Centro oriente",48.48,"ALBANIA",3584.693,0.751035617012361
"8011","68020",2011,"Albania","Santander",4833,"Centro oriente",40.665555,"ALBANIA",4205.166974,0.870094552865715
"8012","68020",2012,"Albania","Santander",4899,"Centro oriente",14.005714,"ALBANIA",4374.765,0.8929914268218
"8013","68020",2013,"Albania","Santander",4961,"Centro oriente",22.994,"ALBANIA",8559.672,1.72539246119734
"8014","68020",2014,"Albania","Santander",5021,"Centro oriente",30.81,"ALBANIA",8027.313,1.59874785899223
"8015","68020",2015,"Albania","Santander",5096,"Centro oriente",32.004285,"ALBANIA",8593.091796875,1.68624250331142
"8016","68020",2016,"Albania","Santander",5162,"Centro oriente",20.084285,"ALBANIA",6511.499,1.26142948469585
"8017","68051",2007,"Aratoca","Santander",8381,"Centro oriente",20.190909,"ARATOCA",4157.302,0.496038897506264
"8018","68051",2008,"Aratoca","Santander",8374,"Centro oriente",48.08,"ARATOCA",5433.489,0.648852280869358
"8019","68051",2009,"Aratoca","Santander",8366,"Centro oriente",6.035882,"ARATOCA",5771.603,0.689887999043749
"8020","68051",2010,"Aratoca","Santander",8358,"Centro oriente",51.9325,"ARATOCA",6040.86,0.722763819095477
"8021","68051",2011,"Aratoca","Santander",8349,"Centro oriente",40.164736,"ARATOCA",6276.36,0.751749910168882
"8022","68051",2012,"Aratoca","Santander",8340,"Centro oriente",18.787,"ARATOCA",7233.306,0.867302877697842
"8023","68051",2013,"Aratoca","Santander",8331,"Centro oriente",9.914,"ARATOCA",10064.739,1.20810694994598
"8024","68051",2014,"Aratoca","Santander",8322,"Centro oriente",11.09125,"ARATOCA",13291.387,1.59713854842586
"8025","68051",2015,"Aratoca","Santander",8312,"Centro oriente",31.928888,"ARATOCA",12266.8017578125,1.47579424420266
"8026","68051",2016,"Aratoca","Santander",8301,"Centro oriente",18.679,"ARATOCA",11551.859,1.3916225755933
"8027","68077",2007,"Barbosa","Santander",26577,"Centro oriente",17.0075,"BARBOSA",7075.68782,0.2662335034052
"8028","68077",2008,"Barbosa","Santander",26843,"Centro oriente",29.125,"BARBOSA",7451.195,0.277584286406139
"8029","68077",2009,"Barbosa","Santander",27114,"Centro oriente",5.285,"BARBOSA",11057.835,0.407827506085417
"8030","68077",2011,"Barbosa","Santander",27626,"Centro oriente",9.315555,"BARBOSA",8882.604,0.321530587128068
"8031","68077",2012,"Barbosa","Santander",27877,"Centro oriente",14.472666,"BARBOSA",13079.351435,0.469180738063637
"8032","68077",2013,"Barbosa","Santander",28132,"Centro oriente",4.941875,"BARBOSA",17804.883,0.632904983648514
"8033","68077",2014,"Barbosa","Santander",28388,"Centro oriente",12.734444,"BARBOSA",17086.475,0.601890763702973
"8034","68077",2015,"Barbosa","Santander",28635,"Centro oriente",30.994444,"BARBOSA",17869.892578125,0.624057711825563
"8035","68077",2016,"Barbosa","Santander",28873,"Centro oriente",14.17,"BARBOSA",18303.184,0.633920410071693
"8036","68079",2007,"Barichara","Santander",7570,"Centro oriente",21.58647,"BARICHARA",3722.711,0.491771598414795
"8037","68079",2008,"Barichara","Santander",7522,"Centro oriente",8.854615,"BARICHARA",4436.86,0.589851103429939
"8038","68079",2009,"Barichara","Santander",7482,"Centro oriente",10.273636,"BARICHARA",6103.581,0.815768644747394
"8039","68079",2010,"Barichara","Santander",7447,"Centro oriente",0,"BARICHARA",8488.72818,1.13988561568417
"8040","68079",2011,"Barichara","Santander",7391,"Centro oriente",4.455,"BARICHARA",7785.042,1.05331375997835
"8041","68079",2012,"Barichara","Santander",7352,"Centro oriente",4.515555,"BARICHARA",6601.34,0.897897170837867
"8042","68079",2013,"Barichara","Santander",7306,"Centro oriente",1.27,"BARICHARA",10276.65,1.40660416096359
"8043","68079",2014,"Barichara","Santander",7261,"Centro oriente",3.406315,"BARICHARA",11085.747,1.52675210026167
"8044","68079",2015,"Barichara","Santander",7215,"Centro oriente",4.38,"BARICHARA",10191.5380859375,1.41254859125953
"8045","68079",2016,"Barichara","Santander",7166,"Centro oriente",2.313636,"BARICHARA",10373.895,1.44765489813006
"8046","68081",2007,"Barrancabermeja","Santander",190864,"Centro oriente",1.210937,"BARRANCABERMEJA",236903.712,1.24121736943583
"8047","68081",2008,"Barrancabermeja","Santander",191136,"Centro oriente",2.600102,"BARRANCABERMEJA",295187.755,1.54438596078185
"8048","68081",2009,"Barrancabermeja","Santander",191334,"Centro oriente",8.692596,"BARRANCABERMEJA",273803.05,1.43102140759091
"8049","68081",2010,"Barrancabermeja","Santander",191498,"Centro oriente",4.447727,"BARRANCABERMEJA",319321.882,1.66749460568779
"8050","68081",2011,"Barrancabermeja","Santander",191625,"Centro oriente",1.496572,"BARRANCABERMEJA",388862.131,2.02928705022831
"8051","68081",2012,"Barrancabermeja","Santander",191718,"Centro oriente",0.786683,"BARRANCABERMEJA",379902.303,1.98156825650174
"8052","68081",2013,"Barrancabermeja","Santander",191764,"Centro oriente",0.946161,"BARRANCABERMEJA",428029.33,2.2320630045264
"8053","68081",2014,"Barrancabermeja","Santander",191784,"Centro oriente",2.15062,"BARRANCABERMEJA",468401.428839,2.44233840590977
"8054","68081",2015,"Barrancabermeja","Santander",191768,"Centro oriente",2.332142,"BARRANCABERMEJA",517213.46875,2.69707912034333
"8055","68081",2016,"Barrancabermeja","Santander",191704,"Centro oriente",8.68509,"BARRANCABERMEJA",430262.559,2.24441096169094
"8056","68092",2007,"Betulia","Santander",5298,"Centro oriente",26.515,"BETULIA",3091.778,0.583574556436391
"8057","68092",2008,"Betulia","Santander",5280,"Centro oriente",39.895,"BETULIA",3524.558,0.667529924242424
"8058","68092",2009,"Betulia","Santander",5254,"Centro oriente",35.683636,"BETULIA",3885.113,0.739458127141226
"8059","68092",2010,"Betulia","Santander",5230,"Centro oriente",68.14,"BETULIA",4253.59701,0.813307267686425
"8060","68092",2011,"Betulia","Santander",5211,"Centro oriente",30.977142,"BETULIA",6188.282,1.18754212243331
"8061","68092",2012,"Betulia","Santander",5188,"Centro oriente",19.769285,"BETULIA",8034.927,1.54875231303007
"8062","68092",2013,"Betulia","Santander",5153,"Centro oriente",17.2025,"BETULIA",10373.164,2.01303396079953
"8063","68092",2014,"Betulia","Santander",5134,"Centro oriente",7.464444,"BETULIA",9971.633,1.94227366575769
"8064","68092",2015,"Betulia","Santander",5110,"Centro oriente",8.046,"BETULIA",14000.78515625,2.73987967832681
"8065","68092",2016,"Betulia","Santander",5075,"Centro oriente",20.715555,"BETULIA",11344.295,2.23532906403941
"8066","68101",2007,"Bolívar","Santander",13637,"Centro oriente",23.86,"BOLÍVAR",4500.368,0.330011586125981
"8067","68101",2008,"Bolívar","Santander",13469,"Centro oriente",50.455,"BOLÍVAR",5438.388,0.403770732793823
"8068","68101",2009,"Bolívar","Santander",13304,"Centro oriente",0.605,"BOLÍVAR",6121.019,0.460088619963921
"8069","68101",2011,"Bolívar","Santander",12972,"Centro oriente",8.483333,"BOLÍVAR",6800.156,0.524218008017268
"8070","68101",2012,"Bolívar","Santander",12814,"Centro oriente",0.712,"BOLÍVAR",8065.467,0.629426174496644
"8071","68101",2013,"Bolívar","Santander",12658,"Centro oriente",6.6025,"BOLÍVAR",13458.902,1.06327239690314
"8072","68101",2014,"Bolívar","Santander",12498,"Centro oriente",5.580909,"BOLÍVAR",15130.818,1.21065914546327
"8073","68101",2015,"Bolívar","Santander",12351,"Centro oriente",4.8075,"BOLÍVAR",14688.2666015625,1.1892370335651
"8074","68101",2016,"Bolívar","Santander",12204,"Centro oriente",6.343333,"BOLÍVAR",14247.385,1.16743567682727
"8075","68121",2007,"Cabrera","Santander",1986,"Centro oriente",22.837142,"CABRERA",3353.982,1.68881268882175
"8076","68121",2008,"Cabrera","Santander",2013,"Centro oriente",31.594285,"CABRERA",3348.184,1.66328067560854
"8077","68121",2009,"Cabrera","Santander",2046,"Centro oriente",19.710833,"CABRERA",3656.201,1.78699951124145
"8078","68121",2010,"Cabrera","Santander",2080,"Centro oriente",27.066666,"CABRERA",2994.69,1.43975480769231
"8079","68121",2011,"Cabrera","Santander",2120,"Centro oriente",24.393846,"CABRERA",4390.02,2.0707641509434
"8080","68121",2012,"Cabrera","Santander",2154,"Centro oriente",15.412727,"CABRERA",4040.128,1.87563974001857
"8081","68121",2013,"Cabrera","Santander",2189,"Centro oriente",32.884666,"CABRERA",5627.215,2.5706783919598
"8082","68121",2014,"Cabrera","Santander",2230,"Centro oriente",5.495714,"CABRERA",6210.17543,2.78483203139013
"8083","68121",2015,"Cabrera","Santander",2267,"Centro oriente",7.025454,"CABRERA",7255.35693359375,3.20042211450981
"8084","68121",2016,"Cabrera","Santander",2313,"Centro oriente",22.77,"CABRERA",5484.949,2.37135711197579
"8085","68132",2007,"California","Santander",1831,"Centro oriente",16.75,"CALIFORNIA",1863.238,1.0176067722556
"8086","68132",2008,"California","Santander",1854,"Centro oriente",0.953,"CALIFORNIA",2784.6247,1.50195507011866
"8087","68132",2009,"California","Santander",1872,"Centro oriente",2.63909,"CALIFORNIA",2305.49271,1.23156661858974
"8088","68132",2010,"California","Santander",1887,"Centro oriente",0,"CALIFORNIA",1800.5258,0.954173714891362
"8089","68132",2011,"California","Santander",1898,"Centro oriente",11.805,"CALIFORNIA",2526.92,1.3313593256059
"8090","68132",2012,"California","Santander",1920,"Centro oriente",3.484375,"CALIFORNIA",3704.442745,1.92939726302083
"8091","68132",2013,"California","Santander",1944,"Centro oriente",0.444,"CALIFORNIA",3430.856472,1.76484386419753
"8092","68132",2014,"California","Santander",1956,"Centro oriente",6.838571,"CALIFORNIA",3512.509,1.79576124744376
"8093","68132",2015,"California","Santander",1984,"Centro oriente",4.4025,"CALIFORNIA",4018.80004882812,2.02560486332063
"8094","68132",2016,"California","Santander",2006,"Centro oriente",9.953333,"CALIFORNIA",3279.881,1.63503539381854
"8095","68147",2007,"Capitanejo","Santander",6034,"Centro oriente",22.706111,"CAPITANEJO",4297.04,0.71213788531654
"8096","68147",2008,"Capitanejo","Santander",5974,"Centro oriente",39.051666,"CAPITANEJO",4219.614,0.706329762303314
"8097","68147",2009,"Capitanejo","Santander",5923,"Centro oriente",67.645,"CAPITANEJO",4754.934,0.802791490798582
"8098","68147",2010,"Capitanejo","Santander",5863,"Centro oriente",41.476666,"CAPITANEJO",4787.965,0.816640798226164
"8099","68147",2011,"Capitanejo","Santander",5806,"Centro oriente",29.067,"CAPITANEJO",5945.781,1.02407526696521
"8100","68147",2012,"Capitanejo","Santander",5751,"Centro oriente",18.305,"CAPITANEJO",5311.307,0.923544948704573
"8101","68147",2013,"Capitanejo","Santander",5702,"Centro oriente",7.039,"CAPITANEJO",7751.66,1.35946334619432
"8102","68147",2014,"Capitanejo","Santander",5649,"Centro oriente",13.49625,"CAPITANEJO",7940.597,1.40566418835192
"8103","68147",2015,"Capitanejo","Santander",5593,"Centro oriente",27.082222,"CAPITANEJO",10622.40234375,1.89923160088503
"8104","68147",2016,"Capitanejo","Santander",5543,"Centro oriente",15.312727,"CAPITANEJO",8833.2,1.59357748511636
"8105","68152",2007,"Carcasí","Santander",5198,"Centro oriente",18.056,"CARCASÍ",3610.546,0.694602924201616
"8106","68152",2008,"Carcasí","Santander",5183,"Centro oriente",22.985,"CARCASÍ",4302.849,0.830185027976076
"8107","68152",2009,"Carcasí","Santander",5170,"Centro oriente",9.85,"CARCASÍ",4477.994,0.866149709864603
"8108","68152",2010,"Carcasí","Santander",5154,"Centro oriente",8.483333,"CARCASÍ",4539.223,0.880718471090415
"8109","68152",2011,"Carcasí","Santander",5135,"Centro oriente",46.442307,"CARCASÍ",4684.759,0.912319182083739
"8110","68152",2012,"Carcasí","Santander",5105,"Centro oriente",12.004285,"CARCASÍ",6018.843,1.17900940254652
"8111","68152",2013,"Carcasí","Santander",5086,"Centro oriente",8.02875,"CARCASÍ",7065.545,1.38921451042076
"8112","68152",2014,"Carcasí","Santander",5073,"Centro oriente",17.632,"CARCASÍ",7780.798,1.53376660753006
"8113","68152",2015,"Carcasí","Santander",5039,"Centro oriente",8.87625,"CARCASÍ",14539.619140625,2.88541757107065
"8114","68152",2016,"Carcasí","Santander",5021,"Centro oriente",26.0225,"CARCASÍ",9350.859,1.86234993029277
"8115","68160",2007,"Cepitá","Santander",1996,"Centro oriente",0.520526,"CEPITÁ",4078.193,2.04318286573146
"8116","68160",2008,"Cepitá","Santander",1980,"Centro oriente",10.212083,"CEPITÁ",3356.126,1.69501313131313
"8117","68160",2009,"Cepitá","Santander",1966,"Centro oriente",11.977,"CEPITÁ",3428.961,1.74413072227874
"8118","68160",2010,"Cepitá","Santander",1940,"Centro oriente",0.403333,"CEPITÁ",3733.842,1.92466082474227
"8119","68160",2011,"Cepitá","Santander",1930,"Centro oriente",6.9324,"CEPITÁ",3168.251,1.64158082901554
"8120","68160",2012,"Cepitá","Santander",1915,"Centro oriente",2.993636,"CEPITÁ",3418.281,1.78500313315927
"8121","68160",2013,"Cepitá","Santander",1898,"Centro oriente",7.664444,"CEPITÁ",4701.273,2.47696153846154
"8122","68160",2014,"Cepitá","Santander",1881,"Centro oriente",4.180588,"CEPITÁ",4090.553,2.17466932482722
"8123","68160",2015,"Cepitá","Santander",1865,"Centro oriente",10.762222,"CEPITÁ",8268.751953125,4.43364715985255
"8124","68160",2016,"Cepitá","Santander",1846,"Centro oriente",5.97,"CEPITÁ",4726.576,2.5604420368364
"8125","68162",2007,"Cerrito","Santander",6187,"Centro oriente",21.567272,"CERRITO",3343.961,0.540481816712462
"8126","68162",2009,"Cerrito","Santander",6068,"Centro oriente",49.801111,"CERRITO",4967.201,0.818589485827291
"8127","68162",2010,"Cerrito","Santander",6011,"Centro oriente",27.896666,"CERRITO",6226.185,1.0357985360173
"8128","68162",2011,"Cerrito","Santander",5948,"Centro oriente",37.501,"CERRITO",6973.563,1.17242148621385
"8129","68162",2012,"Cerrito","Santander",5890,"Centro oriente",31.471818,"CERRITO",5944.191,1.00920050933786
"8130","68162",2013,"Cerrito","Santander",5827,"Centro oriente",16.812857,"CERRITO",8264.742,1.41835284022653
"8131","68162",2014,"Cerrito","Santander",5771,"Centro oriente",32.847142,"CERRITO",8495.458,1.47209461098596
"8132","68162",2015,"Cerrito","Santander",5708,"Centro oriente",20.778888,"CERRITO",13413.0556640625,2.34986959776848
"8133","68162",2016,"Cerrito","Santander",5660,"Centro oriente",20.491818,"CERRITO",8572.166,1.51451696113074
"8134","68167",2007,"Charalá","Santander",11223,"Centro oriente",0.759285,"CHARALÁ",6494.837,0.578707743027711
"8135","68167",2008,"Charalá","Santander",11136,"Centro oriente",0.645454,"CHARALÁ",5809.086,0.521649245689655
"8136","68167",2009,"Charalá","Santander",11047,"Centro oriente",3.125,"CHARALÁ",6521.154,0.590309948402281
"8137","68167",2010,"Charalá","Santander",10964,"Centro oriente",18.072,"CHARALÁ",6265.459,0.571457406056184
"8138","68167",2011,"Charalá","Santander",10876,"Centro oriente",31.964117,"CHARALÁ",10441.178,0.960020044133873
"8139","68167",2012,"Charalá","Santander",10794,"Centro oriente",0.68125,"CHARALÁ",7529.197,0.697535390031499
"8140","68167",2013,"Charalá","Santander",10710,"Centro oriente",0.328888,"CHARALÁ",10309.773,0.962630532212885
"8141","68167",2014,"Charalá","Santander",10625,"Centro oriente",2.63875,"CHARALÁ",12678.074,1.19323049411765
"8142","68167",2015,"Charalá","Santander",10540,"Centro oriente",0,"CHARALÁ",13748.671875,1.30442807163188
"8143","68167",2016,"Charalá","Santander",10454,"Centro oriente",10.3275,"CHARALÁ",11050.958,1.0571033097379
"8144","68169",2007,"Charta","Santander",3037,"Centro oriente",14.728947,"CHARTA",2263.813,0.745410931840632
"8145","68169",2008,"Charta","Santander",2981,"Centro oriente",37.053,"CHARTA",2311.363,0.775364978195236
"8146","68169",2009,"Charta","Santander",2939,"Centro oriente",21.834,"CHARTA",2946.241,1.00246376318476
